subset,run,relative_path,filename,format,size_bytes,sha256,identity_number,capture_group,instance,canonical_identity,canonical_sample_id,decode_status,width,height,channels,annotation_local_index,pattern
full_l3sf,R4,L3-SF/R4/140_2_3.png,140_2_3.png,png,69792,d787270bee23705ab0021d291471243f794b700c67f9e29742ead619a109217a,140,2,3,R4/140,R4/140_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/140_2_4.png,140_2_4.png,png,70318,1e62694b382a7f02e7294a9c4f316b8a68ec2d3aafb82732a7d773e9b3841cbd,140,2,4,R4/140,R4/140_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/140_2_5.png,140_2_5.png,png,70123,a040d2b355def654a983b3c213994bedfdeec45e07eba1beb7a5237dfab8d565,140,2,5,R4/140,R4/140_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_1_1.png,141_1_1.png,png,67422,f1eef16ba33e28427a684c975397998915e5bd8b4942e62dd91854dffea4fe1b,141,1,1,R4/141,R4/141_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_1_2.png,141_1_2.png,png,69546,b211479ad90c2edf439ad403ac335f01205f60e314d441ac5050c5ce2e922430,141,1,2,R4/141,R4/141_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_1_3.png,141_1_3.png,png,67951,6c8846cf38e8f8d988af902c32314ed6b0f716bf819f14f431a183bfbff0e116,141,1,3,R4/141,R4/141_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_1_4.png,141_1_4.png,png,69200,e6b9243ddaa7ce63de1ece0e57d27ba54358b3320a47c6ab0a41f4bf744644d7,141,1,4,R4/141,R4/141_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_1_5.png,141_1_5.png,png,72967,8506b04ec2338c1da95a66b92b40d86f2dae8dd0a811360d3c0f863c2a6325f7,141,1,5,R4/141,R4/141_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_2_1.png,141_2_1.png,png,71741,539e65d90feba8da7918e8995a23060da4f05e6001db68ddd49ad5d2e9cc9131,141,2,1,R4/141,R4/141_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_2_2.png,141_2_2.png,png,67109,b754534a351bd2b9097e5d0820bbc78b2f69d7ca8bb3a478ec9069c66eeb057b,141,2,2,R4/141,R4/141_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_2_3.png,141_2_3.png,png,69594,018331a85b82061a46d0d799010598c02f3681fe6e700723cb84cf85492417a8,141,2,3,R4/141,R4/141_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_2_4.png,141_2_4.png,png,70353,a0ae310df4277ebb81683dc6f4ea39765eeb58c6fda9900d88199f434065a659,141,2,4,R4/141,R4/141_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/141_2_5.png,141_2_5.png,png,72266,aff3a1a7516b250d8bbdb59c809b6f4559c1bb08e80ff2a9c108008ec0f4ef77,141,2,5,R4/141,R4/141_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_1_1.png,142_1_1.png,png,69959,d295aa8996c170722e0c89ffb302efda8af10e6747004916c5eb4f1c6442a055,142,1,1,R4/142,R4/142_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_1_2.png,142_1_2.png,png,69905,8cb6b623f03b1a558d84813b77dda423247e80a7471fd5f5454bace7b69b1f2b,142,1,2,R4/142,R4/142_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_1_3.png,142_1_3.png,png,68742,2e56493e62a8f93f7bd356a5c9a4afbb5693222bd3b7bb0bf46e0580b3249451,142,1,3,R4/142,R4/142_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_1_4.png,142_1_4.png,png,72638,216b4ce174c5a3c974fb7058e01b94b9e975809adbfcb46601bcc8240480f3c0,142,1,4,R4/142,R4/142_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_1_5.png,142_1_5.png,png,70609,34b0ae0b47d3b0d07db80caa2df8810aa9a02dcef91e5890c38b984c1583d98c,142,1,5,R4/142,R4/142_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_2_1.png,142_2_1.png,png,72369,63c32d363b15818d5657ad475c958162118706d2911ffb3202458296c5922b37,142,2,1,R4/142,R4/142_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_2_2.png,142_2_2.png,png,68450,e74ec3295a8f89260203a64b31c2abcaaa9f9b6ec0aa1844f403a8b7d23f6aaa,142,2,2,R4/142,R4/142_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_2_3.png,142_2_3.png,png,69277,710355790a8440a1c5f7ecd94f08c4edb87d54c819efc8dbfcc2c04efe55a500,142,2,3,R4/142,R4/142_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_2_4.png,142_2_4.png,png,69720,c59c19707e430840cece1d300ba29cfd8ed3f8b87780293d1804e5f9d926c2d4,142,2,4,R4/142,R4/142_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/142_2_5.png,142_2_5.png,png,70278,e734be01f24196cd211a53779f3ec3ed66258a3fe4159a39b2329604f96a7707,142,2,5,R4/142,R4/142_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_1_1.png,143_1_1.png,png,69619,c7e4d70e9e48db4865f03391036ae2886a8db219cfce5f5e482c5c0c452865bb,143,1,1,R4/143,R4/143_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_1_2.png,143_1_2.png,png,70527,85e05d8e822d322aebc5609890d26c8321f62dcb700b84adebe39cc81554aa0e,143,1,2,R4/143,R4/143_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_1_3.png,143_1_3.png,png,70300,60ea092101b12288ee78894bc1be4bd933f53f6486b82b7694afc61a351a5285,143,1,3,R4/143,R4/143_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_1_4.png,143_1_4.png,png,71294,6a258d03761b559444feac54a514526555bc7667096615bedf67c702ed1f7dbf,143,1,4,R4/143,R4/143_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_1_5.png,143_1_5.png,png,71033,e890579d2c6bd21761ba6d668c7864facde6163407b497c8f9d7452cc489c537,143,1,5,R4/143,R4/143_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_2_1.png,143_2_1.png,png,69551,94842e321cff3d1ae7c2a19999870eafcbe510aa0c59809a1682fad036caa294,143,2,1,R4/143,R4/143_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_2_2.png,143_2_2.png,png,70540,4b3c749aed203372b0f3283871ff7afb02188269702e89577d8dfae5098395ca,143,2,2,R4/143,R4/143_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_2_3.png,143_2_3.png,png,71461,a28923deff719aeef8d55c3e1a4805ceca11a0ed0898066906fb76d41e0af09f,143,2,3,R4/143,R4/143_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_2_4.png,143_2_4.png,png,69669,f773051a0a2788dd15d4a454b315bd86e1c819992646474f2a62b1beeb9e9241,143,2,4,R4/143,R4/143_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/143_2_5.png,143_2_5.png,png,70694,5db49d95d85f1c1352ba2189848354b30581235015bacadb9f42571b0e781187,143,2,5,R4/143,R4/143_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_1_1.png,144_1_1.png,png,69957,8b89a26948498cff6b11cc0de84d549a934e8e23b4efc8bf28d4e8589d3bfc5f,144,1,1,R4/144,R4/144_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_1_2.png,144_1_2.png,png,66438,9cbd71b9648473abd6a51544959143072099c6376589681e0895ed58ea71c0e0,144,1,2,R4/144,R4/144_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_1_3.png,144_1_3.png,png,69796,9360cfb7e0b4797e46b597738728eab9ccc87ec6a4b1328da95be287318eccc0,144,1,3,R4/144,R4/144_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_1_4.png,144_1_4.png,png,69026,c21bd5739f467250d965f2161d77e5c13c6e99b7949b78df1233cba1babcc0e0,144,1,4,R4/144,R4/144_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_1_5.png,144_1_5.png,png,70374,4667c26344eab4d2e4daef17e061803d26d3194a1a2d6edb16717ad3093e7dc7,144,1,5,R4/144,R4/144_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_2_1.png,144_2_1.png,png,70195,24c92054dedcb414dd135d6d1988d9614fe0d02a434a28182f0576f896a525e1,144,2,1,R4/144,R4/144_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_2_2.png,144_2_2.png,png,69382,be77b65a46d57f3b49844ee09de64eab43fba0449ed32846c4d25a36029f1fd5,144,2,2,R4/144,R4/144_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_2_3.png,144_2_3.png,png,67291,35803982cc2fbaee7e30b85dc2ff110717d169695a71b265ed7df9056f8158e4,144,2,3,R4/144,R4/144_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_2_4.png,144_2_4.png,png,71156,fc5cd29a98d4f7eedde7e1124fdb096389efd678ec89bae392a4cdff5dc5c852,144,2,4,R4/144,R4/144_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/144_2_5.png,144_2_5.png,png,69351,788f8d3ce4f7035607551585aabb1d8c65cc257b0961e610b5d61a05e45ba568,144,2,5,R4/144,R4/144_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_1_1.png,145_1_1.png,png,71683,8f1050a5b4975cb7c1fc06abab218bcebd8827fc60648221406bb6fd83742cd6,145,1,1,R4/145,R4/145_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_1_2.png,145_1_2.png,png,72113,b828d7ba9eac38b6d30c20706b4dcc53aab1ddec18dceaf833b6c403c32cebf1,145,1,2,R4/145,R4/145_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_1_3.png,145_1_3.png,png,70690,82143d2145770baf0c0e4dc5a85a45013cec6034b87f66b3b939897692199398,145,1,3,R4/145,R4/145_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_1_4.png,145_1_4.png,png,71193,0adf2a5a5cb269aad9bf2670827773a097ac44399b083505fb3bfce3502dc2bd,145,1,4,R4/145,R4/145_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_1_5.png,145_1_5.png,png,71077,4568429f95392b6aac3059efe3eb747e15f3956e5a6bcce63300d02ab26bc211,145,1,5,R4/145,R4/145_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_2_1.png,145_2_1.png,png,70730,c970b639b37434b007a2a5ad47879766fc9f0e27302c629962bc5a4c4249ef45,145,2,1,R4/145,R4/145_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_2_2.png,145_2_2.png,png,72445,170612c35826a523754c73afce2b83b2dd97b0bb02056737f039b396677ca9e2,145,2,2,R4/145,R4/145_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_2_3.png,145_2_3.png,png,69777,67a96985fdaab3652ccd4dad30f8a8313dac43d2575a20aa7f5b09966c1b3992,145,2,3,R4/145,R4/145_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_2_4.png,145_2_4.png,png,74237,450678a2a2f743be6d1ef41af5129519bca1ec089cf0d4b866a10d741861ab16,145,2,4,R4/145,R4/145_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/145_2_5.png,145_2_5.png,png,72080,dd852b8073a65ef8a2111cd682f42886be68d2f679f5fcbae40019e9e54d2dbd,145,2,5,R4/145,R4/145_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_1_1.png,146_1_1.png,png,68567,2d77516a1814e1bcb5e63c816aebac4826ccd7ed72f7164e7eff0d4f59a7ba22,146,1,1,R4/146,R4/146_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_1_2.png,146_1_2.png,png,68766,6c937f7a95610bf6e65d756eb657e1e7ffc1a43a0fb727bbdcb2bb71da886c8c,146,1,2,R4/146,R4/146_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_1_3.png,146_1_3.png,png,70274,0bf4f3ff9780afa8125530232db94a4557bd3ca574987fd8ad32dccc7f02a5bb,146,1,3,R4/146,R4/146_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_1_4.png,146_1_4.png,png,69256,39e5a34433b188e6a1108e6b17778353acfbadebda94cbf19891b3d5539866bc,146,1,4,R4/146,R4/146_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_1_5.png,146_1_5.png,png,69528,31e367e1b8ffb81ef86dd9f1389b2259c237b1f183a138ce78a591a4cc806a55,146,1,5,R4/146,R4/146_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_2_1.png,146_2_1.png,png,69054,a47da19ff9b35fe9208b21c79f446664070af9327f9751ad3c300f5e1cc76ba2,146,2,1,R4/146,R4/146_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_2_2.png,146_2_2.png,png,67709,0d9fb9d1d137b56a4e4375dcac6e6ba4aca00296cd048cf752661c27b93294cf,146,2,2,R4/146,R4/146_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_2_3.png,146_2_3.png,png,69062,bcef8e78bcc1c6bf509b8d903da258bad9d4cff54d5b230065201819c40b81d8,146,2,3,R4/146,R4/146_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_2_4.png,146_2_4.png,png,70559,e84058762038faca154a59c968fec26af1f3f7296a688bb511d2b7df4247baf2,146,2,4,R4/146,R4/146_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/146_2_5.png,146_2_5.png,png,69291,937bdd76fd6d4c0d7c35cddf241c123f299d9c2d411bbc781dc1eea06e6f0ae7,146,2,5,R4/146,R4/146_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_1_1.png,147_1_1.png,png,67625,ccf46fe42e13722a6c2dc33617c8d11a764022f4cc1c04b58f2692e651fbec27,147,1,1,R4/147,R4/147_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_1_2.png,147_1_2.png,png,70761,0f5d5a374229161e75efacea9013f2e1d386c42a2131ae6077311ea7ee21ed37,147,1,2,R4/147,R4/147_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_1_3.png,147_1_3.png,png,71615,54c3c97954dc69f5e2248a15b52cc99d19d563b8575ca731c0ddd86cabf4b46f,147,1,3,R4/147,R4/147_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_1_4.png,147_1_4.png,png,70648,fa715fe947c89ebacd9e0b6398901ddc6c15b590441d73418d4f2daee612e6c9,147,1,4,R4/147,R4/147_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_1_5.png,147_1_5.png,png,77891,ade39eb9273b788f72e2f470508d177e1a3ab726514307f243cc34326670dcb2,147,1,5,R4/147,R4/147_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_2_1.png,147_2_1.png,png,68339,ca982dcaf245c305c6012e3d5e915a61cc473cb69be8e056c642d1ab20bbdb6a,147,2,1,R4/147,R4/147_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_2_2.png,147_2_2.png,png,70350,59012cd2d9284ef4305371c93663aa8c2a65d4cbf131548b55fbfe38e12f12d9,147,2,2,R4/147,R4/147_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_2_3.png,147_2_3.png,png,67845,2b8f043d42e4a5500caf227ce8675ef4d66bea09ad0df549404f458d18f427d2,147,2,3,R4/147,R4/147_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_2_4.png,147_2_4.png,png,70164,8314c691ab43506d26f9b26de71c936ad106993e3bf6f36f063d715804c03b87,147,2,4,R4/147,R4/147_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/147_2_5.png,147_2_5.png,png,70974,6c4cc7f6b066907b7707da5ef855064a01e77009fa0650668bee35c2a2e20f40,147,2,5,R4/147,R4/147_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_1_1.png,148_1_1.png,png,70054,af3ac88d8e60239889d03422194c0a9e2cdb45d2c2e22f38b69b23f7dae55c95,148,1,1,R4/148,R4/148_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_1_2.png,148_1_2.png,png,69534,1d9b172254690ba88f1fe2ae9b1de82d959dbe26af4ddc7b47174b40e6ec4817,148,1,2,R4/148,R4/148_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_1_3.png,148_1_3.png,png,70576,4c8b1a9d3b024cc5f72c524bc4a5f5a6394c2de2aba6635c2914ec47e9d6dbc1,148,1,3,R4/148,R4/148_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_1_4.png,148_1_4.png,png,66724,44a4c9dec5fecaf1e814a207bec12957663f4c95279fcdc37e8550a3c0d1a5aa,148,1,4,R4/148,R4/148_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_1_5.png,148_1_5.png,png,69636,3f919a76df29e7ba3631bfb3e193ddf101950ba75a24abb994c10affff3f18f0,148,1,5,R4/148,R4/148_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_2_1.png,148_2_1.png,png,70339,5d3083697d520bf2b6cc722350fcf73bc97ca19589bc48d110a4a083bb134385,148,2,1,R4/148,R4/148_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_2_2.png,148_2_2.png,png,72688,5aecc81b9e269d9188631a26a3071d1b1214089cb6aee0404a716f23be30b5e4,148,2,2,R4/148,R4/148_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_2_3.png,148_2_3.png,png,71973,d155b4ab716a77b257a9685deb8f595ee0b8ec593ea72527f2d5d2bdefe0fc54,148,2,3,R4/148,R4/148_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_2_4.png,148_2_4.png,png,69464,79843417c7c96dce89f4fb0181dbdcdb904646d894d523b54499248a9dc4ec52,148,2,4,R4/148,R4/148_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/148_2_5.png,148_2_5.png,png,70769,018390d91259963d2e08e5327b7b420e7207ca67dc999475b2d9f85f34208c83,148,2,5,R4/148,R4/148_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_1_1.png,14_1_1.png,png,72799,f3b98988467a26c6ab9698e3a64f2926d965820ccf69a3b614c74af6e3a9314c,14,1,1,R4/14,R4/14_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_1_2.png,14_1_2.png,png,75325,bb559865ad66d2732cd45295e1b7fed208732ee35a91e081062024bb32c08187,14,1,2,R4/14,R4/14_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_1_3.png,14_1_3.png,png,70581,626c2689e1c588c11e38c61b961d16a1c51b385f9bf0afd5baa09f1add8a765a,14,1,3,R4/14,R4/14_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_1_4.png,14_1_4.png,png,71232,0e8dc865df0017fc8e18337d4eb3ea806f2c620b2364fced3a11e139a2569bd2,14,1,4,R4/14,R4/14_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_1_5.png,14_1_5.png,png,72668,3151df625328b6085a77ef5fdd23dc98ec1f721b248cf41cb62a5447fa6150f7,14,1,5,R4/14,R4/14_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_2_1.png,14_2_1.png,png,71235,5788afb73faafaa56264c860a2adcd9eeb0e0a785034fa35fc3737c927df3810,14,2,1,R4/14,R4/14_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_2_2.png,14_2_2.png,png,68925,a6551b86ca28a1cf43996eb9d63ff0c307f41c1fa273feeee8a07e936326c094,14,2,2,R4/14,R4/14_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_2_3.png,14_2_3.png,png,70678,e5108a23ce4036bc89e50097ace720ac9d198285cf62ec01a381d6ed8ba3c782,14,2,3,R4/14,R4/14_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_2_4.png,14_2_4.png,png,69544,1d26af12fffa65b6ce037490ebfd4267f7515c75b65616e1d3226c6ad45ce5a0,14,2,4,R4/14,R4/14_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/14_2_5.png,14_2_5.png,png,69283,4cedb974611f66a36ce0c2296155a55e57dc38917f818a1e04e8295efa14a623,14,2,5,R4/14,R4/14_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_1_1.png,15_1_1.png,png,66292,f821a231c9dc23aaabdd69ff9379e25277dcde94b5dc56b8a7de8c44592b2089,15,1,1,R4/15,R4/15_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_1_2.png,15_1_2.png,png,70314,6c222d52aa4aa8d92d4ae664aee25fefc04385f4d1f28e1956df04652a3832d9,15,1,2,R4/15,R4/15_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_1_3.png,15_1_3.png,png,69256,097a3b3d548300ab80c6e810c77af559877d2d26a1117ffe0dcb08fe43f37ef8,15,1,3,R4/15,R4/15_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_1_4.png,15_1_4.png,png,69511,de0642d0fc6ab23d7b7710d8b2a5115f073c18876d3ea5affb9fe2c167887b51,15,1,4,R4/15,R4/15_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_1_5.png,15_1_5.png,png,68003,7ff06cd43d182c72ea8324f1dce99197f3bf06e4b5bcbe20708ce707849cb2ef,15,1,5,R4/15,R4/15_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_2_1.png,15_2_1.png,png,68783,8b37a496f1b36a3772667e41a64a6fa28a828c0dde6e8afd78288cc943d65f3f,15,2,1,R4/15,R4/15_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_2_2.png,15_2_2.png,png,69906,c49c064c93b2c373bf41595fa429adfe1176463e7bf63cd74ca7f1825a470af1,15,2,2,R4/15,R4/15_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_2_3.png,15_2_3.png,png,68957,fb4e6a8db3579914e1d07c72240917e2cb0b3e43a229d6dc07ff1ebd6fa8a081,15,2,3,R4/15,R4/15_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_2_4.png,15_2_4.png,png,70384,388571b15e35f3a4d32aac483757d4bcd02637bc7b1e6c04aa68124b7f836335,15,2,4,R4/15,R4/15_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/15_2_5.png,15_2_5.png,png,73229,a4abd351cd540fb442ab9f793cc4c0e1fdbf456cd8ac11c0c82212db4a0a0cc4,15,2,5,R4/15,R4/15_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_1_1.png,16_1_1.png,png,68100,df29c2e4638ae890c70196f820e996c00a93463a12ed41756bae7a647dea247a,16,1,1,R4/16,R4/16_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_1_2.png,16_1_2.png,png,69544,2739a0a068df71fa60b291a6a884fa5d9f868934fcc99db96ba937d62b2d755e,16,1,2,R4/16,R4/16_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_1_3.png,16_1_3.png,png,67600,45730c88cbe50a8c4ec16035178b748bc160158b0486d8a390e9d56a504ee017,16,1,3,R4/16,R4/16_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_1_4.png,16_1_4.png,png,67780,bf981562de93afe4b497dfdedbab1b25f9921a07115b5b90febdbd8f0653d1bd,16,1,4,R4/16,R4/16_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_1_5.png,16_1_5.png,png,67938,7383bc60f193ec8d8492213ecbdfeecadb83ba2e3529d90945768c06b1b738f8,16,1,5,R4/16,R4/16_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_2_1.png,16_2_1.png,png,67962,b0e47d4e502179e24f73995385e0d199a2c273eafbdbca44b55100530a9137e2,16,2,1,R4/16,R4/16_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_2_2.png,16_2_2.png,png,68101,9c4a74f8866278b28d00e2f8b651d7fe20bfdddd446291fb4689efb373a79cbd,16,2,2,R4/16,R4/16_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_2_3.png,16_2_3.png,png,68843,1362760320dc5036f4e23ce44b75356a8d194025db7817f3617feffe82a4c3f5,16,2,3,R4/16,R4/16_2_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_2_4.png,16_2_4.png,png,69791,0b5f54b4a101f6306cf7a644aa7386819dedecf4b7f6b817d4a340f7896f47e2,16,2,4,R4/16,R4/16_2_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/16_2_5.png,16_2_5.png,png,70062,4ddeee29f3ac564c56245dc1727b2fc853250dbb1f39a5197d34f63e3ed67b58,16,2,5,R4/16,R4/16_2_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_1_1.png,17_1_1.png,png,69040,f8416efd8c0c875154274b5bdf13dc3ea3617131a8767c3d665b4b032ca215ee,17,1,1,R4/17,R4/17_1_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_1_2.png,17_1_2.png,png,69499,bcac68fba5d2ad029c041f881649817053a47d9d5fbd5239b01377a14e059b4e,17,1,2,R4/17,R4/17_1_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_1_3.png,17_1_3.png,png,69984,49b0e03b266e34f4932cf508404c65c6ee3ffd7ef3c63067f144760a6ec6493a,17,1,3,R4/17,R4/17_1_3,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_1_4.png,17_1_4.png,png,69515,ab8ae212b06db552d3096618c05ada1399b20c01518c146732a0605dc5866d9a,17,1,4,R4/17,R4/17_1_4,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_1_5.png,17_1_5.png,png,71024,40ee2558fb4d95021c2f826fc064d0d602caf32adf8c6098606fb49359caf6a7,17,1,5,R4/17,R4/17_1_5,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_2_1.png,17_2_1.png,png,69887,f85be6b2971c75a296124a9b98b4b81ec8ebc773ba0962495cdbc24919583375,17,2,1,R4/17,R4/17_2_1,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_2_2.png,17_2_2.png,png,69677,2254ca4976fb33eb7b9bac7ce1582149a9107710f8981e6b12dfd8a00ffa2f81,17,2,2,R4/17,R4/17_2_2,PASS,320,240,3,,
full_l3sf,R4,L3-SF/R4/17_2_3.png,17_2_3.png,png,70042,b9c797a6c78e6e63e11b7b7e74351bd00c6f22e18c8e90b92ff1b63c6932bb46,17,2,3,R4/17,R4/17_2_3,PASS,320,240,3,,
