audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256
22,6,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,79,29,283,04a3232cfef5e9a8c4b90f32846b460b7206137dde25dc4a0f9cafb83ffafcef
22,7,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,62,240,91,04ad9fc0cb6b44ba351c197dad491e318589515773c440f94c5341cdd199a34a
22,8,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,180,474,315,04f882f57ab04980f0e59361fbaad716121608cf12015307d878507145ebfe33
22,9,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,73,415,60,05ff6db458b804a08755ab3b539049ed5af9590e21202c36a87edf1cca053a56
22,10,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,210,111,455,063455d06f76dc69fe7507353f4c277a145512b1f9045ce7d781149916f7f92b
22,11,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,172,305,287,06dca88073159993c0be53930aa8571a54d51f1759e17d396be543dc256cdbe1
22,12,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,373,295,197,06e34275e40496a3eedc6be1bc1a8d29785cd94519d2d2f5441a5c1baed1f78f
22,13,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,136,142,299,075cad62d007e48478fc4efce13e1f3b44e850556345c1db1e3eb366eecbee56
22,14,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,225,485,420,084fa12299fe60e1e4abd5fc13fe514099bbfef06b51cad1756182d7ba0e6c7a
22,15,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,349,154,44,08e94f8204a9b639c608be68f9f7cea3bb3a0725e446103b463c5297a6f2e8b3
22,16,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,158,38,385,09848c78f4451729e0bb427eabac9add716577f8f0d840998a668dc3698cce92
22,17,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,353,216,16,09f633a611e859c89db16d44a9e21f5ef828be9cd73c7918c17dd3c61b0b36c6
22,18,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,17,134,84,0a876492b444ecc3932b4227bbe821f8eeec052fec34318186313ce0306467fe
22,19,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,183,16,438,0ae38994f1e05bfad1e8930a07fb4cd9c846c4400fba10730a0397d9c982668b
22,20,R3/3_plain_arch,R3,plain_arch,Pore ground truth/Fingerprint Images/R3/3_plain_arch.jpg,Pore ground truth/Ground truth/R3/3_plain_arch.tsv,38fb7b66ab12f2497fdda7abe93f361e07666ec1670a6124349d5b912dd872f1,0162f7e8a2785e37c502be13c8bd0814e1a733a2fc1df63f769758494575fd4f,332,233,124,0bc9c90b5337d6d12b1fc47bc0202affeff971e612175ceb3b4511d2a66c7f0a
23,1,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,315,385,189,00e0bf38ce9f143dda0a9bee0ed5c35806ee6fc6a5640f1e586bd274ebcc98bf
23,2,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,384,350,501,016c3d29e083dbe8ec4304404d93f9f5c8b44bf39a1416f8bcc3d1cc56e34726
23,3,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,231,302,84,0173b75961e4624b0bba9206493ea8dc28520ab0903b198e5dc3a583f27c625b
23,4,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,279,224,425,01cb002279e9822cd3c90e1e1059fc69aaafc78aeb335ac3d155aba8e17d2369
23,5,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,83,60,276,028660b3ff016a54128cdda9c2f3490e6595062d26b900575678bda1a49ba538
23,6,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,229,269,103,040b0b1ebaa2814b3b1874d7f83a439394dd6f094efc2c8244305261a0d0927c
23,7,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,380,308,435,0682b6b094374665abcd12096c162dd870e6c2bcc042a45b2fa44c6449415626
23,8,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,341,362,132,077e3980ef0108c67786a072851411386e02f29afad05b31ef063d998e72341a
23,9,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,113,105,239,078afe0ec652cc6b2f20538f9afc555df821e8963e120edbea45cabda5b03e17
23,10,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,354,379,213,07f8ad68f5afdb39b3b595b2ee4514258f369804078f744bc2abc11114a36223
23,11,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,80,128,33,07fed8f5738e60856230931f5136be01876459f94f68a06f9bb113bca153b4a0
23,12,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,54,34,262,08175a42f4573d9dc75ceb7a868ee559e8f3fe7d48988140495a391078578c11
23,13,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,131,106,352,082385f8e7e7457e3581ed37f64b97c364e4d6bbc8053c7a6381ea75c1db84e9
23,14,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,172,426,11,0824609a18a29d5392e289d16352947a5466c1d10d378a994db8c82a9a44e0fe
23,15,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,292,286,149,084a13ccfd815a27293bf1b670c095e8ffe590c2498995d0b948f5da2bc14531
23,16,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,463,374,235,08866e6feb2990fb3bfea443dfeb4dc4ba8ac914ebcdaabdfa92440ee861d98b
23,17,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,41,37,425,099a7c9b15cfe14111f375b74abaa6b96134e4e5984788a0536f7d2b8c958da4
23,18,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,29,14,242,09df753b9778b14472ab92d43db5e6d0f6d58b664ca88e93bacbb105dff16864
23,19,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,238,172,283,09eb2930daedbe48df79b03ee2646d9ab91fc6acebf93d2fcef6cf8f4c105ac7
23,20,R3/38_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/38_right_loop.jpg,Pore ground truth/Ground truth/R3/38_right_loop.tsv,1585e2ddcf6f19e42cd3c4a66cbd742a3aa33961689fcf52fb88b4b49b6af1f5,7243b699b62ffb3859f6175f6c630ddbd912d94b08cefd59063a328d45a9c14c,483,480,99,0a7e5eec9df8b3569cc65eadf27f5091e0390b2477274c87aaba96f5ed11a00c
24,1,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,210,354,193,00e61e8a0ac0e97b17826c954f65ab4adaf24784ebfb03e8a60a5a909d9078f7
24,2,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,35,66,447,0164f5621d2db77c73a4f67472d09b31dc274f277a99307e01d7440d2439f9c0
24,3,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,373,455,237,0174fd8ef48a4013c456a1396466b02dc4e8692f77afde3aa512442e1ee911bc
24,4,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,278,245,49,01a2000d5f620ac7147c873baec4f38204e5beb41b88fedae6ea8d4bf3b46a3f
24,5,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,130,297,79,01f8159d752bbcdab354e6b1bdfda36ed050bdc3209481167cbb360ac2da9ab5
24,6,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,99,52,217,02753d4f1491aa931a05db04297977dfa5f79036bc76033cd89118e87ec142cf
24,7,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,204,209,199,0384b08427f7a909f30c2f2adb741a629196006d579987f21cf13db10301bcc0
24,8,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,73,64,94,03ff235b6e1685451514fcecef9afc5516f5d43f63af42479a02ddb419151080
24,9,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,232,222,467,048183c100630f5edf509bb053a6beed3c1390895a1dc899cdbe982ac8a895bf
24,10,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,307,349,502,07b08ea3301ef3a000f71ba9d412c5cc17af4ed362416432f03f5767cf538948
24,11,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,56,147,307,07d4c7cd5847ccc883ce6a910feabdcb7f7b12b4c05008638f4c00ed1a03b7a0
24,12,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,161,137,162,08171d1560f1f0312f7afc9baa65eb41e4c01051a821c5d90a2d519881e35da6
24,13,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,47,70,471,08179d8224591d21428f44fb8cc72d047a807e6a7d593fd26871ee9df2334c80
24,14,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,410,400,359,0839238c5a398cb0b3abf2cf235d8abca9b36d51559bba7fe2a8a47d438a952a
24,15,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,412,431,422,0b1e5cf0b7a3c6db1e292a6c84ee828ec17f17f5c7c7a790444de62fb8fdaf43
24,16,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,283,326,286,0c0bf5c9ac22c48f6e93935a860139b564a8e0987e19ccb1aae004b90213afc1
24,17,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,296,438,468,0c0f07741f065a3d07f30ce49310eb124e8231d7c7625af432be98376ba9c410
24,18,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,13,46,326,0c983cd4ffa62a400cd1de3b0f53bbd6820cdcf5738a6454cf7fd99ed8abc169
24,19,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,39,92,369,0cbc8d4d62423ce81f3f07b5e7034632d3e407774c71c16d8cbb8462faf80574
24,20,R3/57_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/57_right_loop.jpg,Pore ground truth/Ground truth/R3/57_right_loop.tsv,92d070b886d55bea379ef271d5948eb8fe44af56b709a9a78be90275e376cd81,4cc4c6d6acd66b741dd65b4672e2feff5e88507749ec4c889812324058924a8c,302,275,399,0ce7337b0a92e19effb8e8638d9767f1e913d2e4a73308c57ba9f47ad9c3180e
25,1,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,145,311,98,002f572747237eceda65cbab5dc97d98cecd53b7c815e7c53993b481e4bc5210
25,2,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,294,182,312,02c805541a8b1cb16a1340ad094d7fe70702bf14694ae693cbaed9a2b7a80497
25,3,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,146,322,111,02e23e792878b2b781c5d8d2db28fcab4462aeb78b717671fb283b7ecbd51dc0
25,4,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,196,114,467,0334dfaad2dfcc81f484afdaaa1b31457a54b92861fee64bbfe38cae5995ce71
25,5,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,17,25,70,036dd2b62def7cf9a056082faa74554db751a63417d3c5edd4e1196314f849de
25,6,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,315,229,350,041fe5235a86b429612d40a0781924ef1a9c1fe3b885c698ab723d5f35db300a
25,7,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,3,462,28,05110777f051fb279eaa352f19b486574bbced0a4ff5709b30192003df9c9ef4
25,8,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,346,310,396,05593440d4abf4bc9f00c65df9820ec01e1e6595e29a27343a00c627aed53423
25,9,R3/2_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/2_right_loop.jpg,Pore ground truth/Ground truth/R3/2_right_loop.tsv,55cbdcf13516a159b62bbd0f161a981f1dbcdcd62bae88ef501b9d49a96bbaaf,7da032e069b7eb80eaea83b3428ad24b26b5fb266b13f770603f6c4bb67fcbda,99,454,350,05a7de660e3b7403c130d5fcc4cb6d5c75cd779f16dd5f43287d221355463ae8
